UploadId,FileName,UseForTraining,PlantId,MinX,MaxX,MinY,MaxY,Approved,Injected
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,1005,1269,248,519,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,1006,1201,596,797,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,997,1239,1627,1908,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-50,79,228,1582,1750,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1184,1200,690,704,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1707,1758,1919,1980,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,676,694,0,14,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2342,2361,1725,1743,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2111,2123,1112,1123,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,452,553,1312,1421,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2022,2030,821,829,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2322,2380,1445,1489,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,146,161,1991,2005,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,1135,1172,774,796,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2017,2028,1196,1207,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1927,1940,363,374,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2292,2439,1254,1353,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2339,2417,1724,1762,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,900,912,1714,1731,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,559,605,489,526,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,307,373,1989,2043,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1579,1594,1366,1380,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2048,2086,432,461,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1049,1068,531,543,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2321,2373,1488,1543,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1523,1571,1277,1318,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,636,711,2017,2045,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,289,303,1331,1344,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1214,1224,713,724,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2032,2062,466,502,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1746,1784,1301,1336,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2392,2448,81,154,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,440,544,191,304,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,629,687,1475,1497,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1491,1521,2026,2046,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,76,112,1271,1304,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,148,215,1220,1283,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2068,2163,733,798,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,961,975,792,807,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1761,1877,1993,2046,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1784,1801,799,815,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,366,413,777,829,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2126,2237,1618,1745,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1416,1499,624,707,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1831,1932,1957,2044,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1040,1145,7,61,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2104,2178,1729,1787,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2101,2214,810,867,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1398,1409,670,684,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1471,1492,451,465,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1758,1792,448,476,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,921,938,1402,1418,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1231,1252,1416,1434,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2252,2354,1958,2034,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2095,2108,667,679,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,668,678,1031,1042,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2364,2447,747,824,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1847,1893,1283,1322,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,226,240,1322,1334,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1639,1651,434,443,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1536,1605,0,57,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1504,1515,576,584,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,274,344,768,825,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1828,1898,1249,1292,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1937,2052,1428,1551,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2350,2448,1927,2045,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1427,1475,1816,1845,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1526,1538,1636,1650,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1689,1700,1094,1108,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2323,2380,1163,1194,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,445,492,1713,1776,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1506,1640,778,877,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,972,987,569,579,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2218,2231,1255,1272,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,439,469,1351,1389,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,153,230,1755,1802,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1247,1264,526,542,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,0,12,1960,1979,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1539,1553,876,889,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,979,1018,582,615,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1224,1239,1872,1887,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,151,193,87,131,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1423,1491,1895,1971,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,918,1040,1997,2046,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1323,1336,632,650,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,159,172,1396,1410,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1301,1358,110,305,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,762,791,1878,1900,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1040,1070,770,802,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2159,2216,1357,1416,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,320,369,1087,1177,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,998,1074,173,255,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,63,227,1251,1381,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1322,1389,578,758,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1291,1306,628,643,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,647,708,1911,1963,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2034,2057,1495,1521,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,177,250,210,287,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1432,1637,28,176,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1171,1273,845,913,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2103,2177,1351,1434,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1466,1540,1947,2030,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1282,1318,1799,1852,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2349,2369,963,985,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1396,1530,254,411,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,344,377,350,370,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1461,1494,967,1028,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,69,124,208,295,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,945,974,1196,1238,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2071,2155,433,550,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1270,1374,997,1104,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,365,419,396,448,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,38,78,1933,1971,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,0,78,213,298,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,155,306,65,208,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,751,805,1139,1205,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,143,246,441,559,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,2094,2180,549,652,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,1052,1174,1911,1982,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-101,136,180,1740,1795,False,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,True,-50,280,420,860,994,True,True
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,True,-50,1260,1629,1390,1611,True,True
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,True,-50,600,857,750,958,True,True
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,True,-50,20,262,560,882,True,True
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,True,-50,2010,2272,0,254,True,True
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,True,-50,1330,1474,1110,1303,True,True
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,True,-50,2190,2426,450,738,True,True
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,546,679,1103,1241,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1703,1852,1634,1791,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,533,630,1741,1812,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,432,699,191,420,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-15,1073,1272,1840,1992,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1869,1996,24,172,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1820,1975,1912,2045,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1742,1909,1544,1690,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,399,595,666,795,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1845,1956,1124,1250,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1755,1863,1145,1245,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1691,1829,1866,1963,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1746,1958,1213,1396,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,360,475,1444,1576,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1661,1827,1299,1438,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,472,604,0,118,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,319,450,975,1167,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1719,1795,1502,1573,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,409,638,1909,2046,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,423,554,989,1103,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1776,2016,848,995,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,568,701,132,249,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1721,1895,267,423,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,389,607,799,1025,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,347,484,1731,1872,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1711,1944,468,650,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,575,719,681,854,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,508,662,369,474,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,453,649,1253,1421,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1771,1960,716,869,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-15,1038,1250,1608,1815,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-15,1055,1268,810,1036,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,107,1483,1710,596,750,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-15,1099,1263,238,459,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,89,644,780,1825,1965,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1720,1863,1023,1156,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-15,2324,2447,1717,1925,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1897,1961,1340,1454,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1862,2004,959,1143,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,515,620,669,795,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,561,676,1397,1554,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,462,617,772,858,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,595,686,58,140,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1820,1951,1764,1903,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,292,475,1303,1450,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1719,1993,946,1151,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,359,508,1838,1940,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,447,613,1708,1927,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,378,600,68,290,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1748,1922,23,177,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1730,1908,0,78,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1772,1876,1486,1580,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,397,589,1144,1301,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,524,626,936,1014,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,324,426,897,1009,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1771,1953,1375,1519,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,309,499,1946,2047,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1734,1889,1760,1895,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,442,569,1603,1728,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,433,654,1383,1574,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1706,1873,1927,2047,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1811,1991,1660,1773,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1839,1983,225,356,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1642,1762,1722,1839,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,418,587,1053,1190,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,436,603,1507,1621,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,1824,1942,124,281,True,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1681,1701,713,733,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1073,1095,760,784,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-100,2202,2233,883,904,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,0,39,1428,1556,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,720,737,1802,1821,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2341,2398,1371,1431,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,409,530,286,414,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,528,691,45,145,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,7,33,2027,2042,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1015,1127,1769,1829,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,382,509,164,334,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,391,524,66,233,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,449,499,1284,1349,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,391,462,815,874,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-15,1111,1243,1776,1889,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2243,2307,1165,1260,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1835,1850,692,713,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,389,488,1169,1345,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2267,2321,0,52,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1020,1098,695,792,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,592,610,1907,1924,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,16,31,246,265,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,804,814,2013,2026,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,322,332,1243,1254,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,30,48,444,461,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2354,2448,1212,1395,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,183,202,775,801,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1941,1954,544,560,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2234,2260,2035,2046,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-100,2134,2204,412,449,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1329,1452,140,344,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2242,2324,1904,1987,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-203,409,473,1566,1644,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2267,2393,1351,1441,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1817,1919,461,511,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2048,2096,1151,1182,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,124,149,864,882,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1432,1447,1395,1409,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,287,315,951,973,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1178,1240,1291,1353,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,922,938,1181,1195,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,775,802,476,527,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1525,1565,2021,2046,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2310,2385,1238,1309,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,160,176,294,312,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1246,1335,1235,1299,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1133,1178,1356,1400,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2182,2205,1439,1461,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,253,344,1457,1522,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2287,2391,0,90,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,825,846,1797,1827,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,256,277,1217,1239,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,797,850,1470,1525,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,782,852,161,245,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2204,2228,1769,1789,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1089,1281,0,66,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1515,1606,105,169,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1387,1414,33,57,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,2391,2425,1678,1703,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1530,1576,0,47,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,849,925,1680,1730,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,1444,1552,964,1123,False,False
1372,1f475f94-51d1-4ccc-bb40-58546298c2fc.jpg,False,-101,885,955,1484,1557,False,False
